ORIGID,CountyName,PopulationCensus16,IGEasting,IGNorthing,Lat,Long,UniqueGeographicIdentifier,ConfirmedCovidCases,PopulationProportionCovidCases,x,y,FID,TimeStampDate
,Carlow,56932,278661,163444,52.7168,-6.8367,,80,140.518513,-6.8367,52.7168,16719,2020-04-20T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,430,564.482252,-7.2937,53.9878,16720,2020-04-20T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,165,138.869017,-8.9889,52.8917,16721,2020-04-20T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,1077,198.390769,-8.6372,51.9517,16722,2020-04-20T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,416,261.319664,-7.96,54.8989,16723,2020-04-20T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,7905,586.703321,-6.292,53.3605,16724,2020-04-20T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,309,119.740523,-8.7362,53.3705,16725,2020-04-20T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,268,181.440284,-9.565,52.1689,16726,2020-04-20T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,851,382.465034,-6.7837,53.238,16727,2020-04-20T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,216,217.671719,-7.2175,52.5816,16728,2020-04-20T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,185,218.425682,-7.3423,52.9952,16729,2020-04-20T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,55,171.638996,-7.9939,54.1261,16730,2020-04-20T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,415,212.930800,-8.7412,52.5255,16731,2020-04-20T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,101,247.106892,-7.6952,53.7325,16732,2020-04-20T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,489,379.410943,-6.487,53.9161,16733,2020-04-20T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,339,259.756182,-9.2537,53.9191,16734,2020-04-20T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,539,276.347901,-6.715,53.6851,16735,2020-04-20T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,220,358.387906,-6.9452,54.1857,16736,2020-04-20T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,198,253.973140,-7.6607,53.2632,16737,2020-04-20T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,91,140.989093,-8.2735,53.8008,16738,2020-04-20T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,97,148.012512,-8.5345,54.1581,16739,2020-04-20T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,320,200.560315,-7.9206,52.6407,16740,2020-04-20T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,119,102.430795,-7.4935,52.2035,16741,2020-04-20T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,386,434.831587,-7.4219,53.5524,16742,2020-04-20T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,137,91.502919,-6.5037,52.5164,16743,2020-04-20T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,463,325.083377,-6.3442,53.0205,16744,2020-04-20T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,84,147.544439,-6.8367,52.7168,16745,2020-04-21T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,466,611.741231,-7.2937,53.9878,16746,2020-04-21T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,187,157.384886,-8.9889,52.8917,16747,2020-04-21T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,1087,200.232837,-8.6372,51.9517,16748,2020-04-21T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,431,270.742248,-7.96,54.8989,16749,2020-04-21T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,8216,609.785514,-6.292,53.3605,16750,2020-04-21T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,315,122.065582,-8.7362,53.3705,16751,2020-04-21T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,271,183.471332,-9.565,52.1689,16752,2020-04-21T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,875,393.251357,-6.7837,53.238,16753,2020-04-21T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,222,223.718155,-7.2175,52.5816,16754,2020-04-21T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,192,226.690438,-7.3423,52.9952,16755,2020-04-21T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,56,174.759705,-7.9939,54.1261,16756,2020-04-21T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,420,215.496231,-8.7412,52.5255,16757,2020-04-21T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,102,249.553495,-7.6952,53.7325,16758,2020-04-21T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,506,392.601099,-6.487,53.9161,16759,2020-04-21T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,365,279.678485,-9.2537,53.9191,16760,2020-04-21T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,550,281.987654,-6.715,53.6851,16761,2020-04-21T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,249,405.629948,-6.9452,54.1857,16762,2020-04-21T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,205,262.951989,-7.6607,53.2632,16763,2020-04-21T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,92,142.538423,-8.2735,53.8008,16764,2020-04-21T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,98,149.538415,-8.5345,54.1581,16765,2020-04-21T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,327,204.947572,-7.9206,52.6407,16766,2020-04-21T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,122,105.013084,-7.4935,52.2035,16767,2020-04-21T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,395,444.970148,-7.4219,53.5524,16768,2020-04-21T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,137,91.502919,-6.5037,52.5164,16769,2020-04-21T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,469,329.296121,-6.3442,53.0205,16770,2020-04-21T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,86,151.057402,-6.8367,52.7168,16771,2020-04-22T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,506,664.251208,-7.2937,53.9878,16772,2020-04-22T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,206,173.375864,-8.9889,52.8917,16773,2020-04-22T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,1096,201.890699,-8.6372,51.9517,16774,2020-04-22T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,440,276.395799,-7.96,54.8989,16775,2020-04-22T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,8729,647.859999,-6.292,53.3605,16776,2020-04-22T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,331,128.265739,-8.7362,53.3705,16777,2020-04-22T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,271,183.471332,-9.565,52.1689,16778,2020-04-22T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,954,428.756337,-6.7837,53.238,16779,2020-04-22T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,227,228.756853,-7.2175,52.5816,16780,2020-04-22T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,202,238.497231,-7.3423,52.9952,16781,2020-04-22T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,62,193.483960,-7.9939,54.1261,16782,2020-04-22T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,439,225.244870,-8.7412,52.5255,16783,2020-04-22T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,102,249.553495,-7.6952,53.7325,16784,2020-04-22T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,536,415.877844,-6.487,53.9161,16785,2020-04-22T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,391,299.600788,-9.2537,53.9191,16786,2020-04-22T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,568,291.216341,-6.715,53.6851,16787,2020-04-22T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,318,518.033428,-6.9452,54.1857,16788,2020-04-22T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,217,278.344300,-7.6607,53.2632,16789,2020-04-22T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,111,171.975706,-8.2735,53.8008,16790,2020-04-22T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,105,160.219730,-8.5345,54.1581,16791,2020-04-22T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,343,214.975588,-7.9206,52.6407,16792,2020-04-22T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,122,105.013084,-7.4935,52.2035,16793,2020-04-22T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,409,460.741241,-7.4219,53.5524,16794,2020-04-22T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,143,95.510346,-6.5037,52.5164,16795,2020-04-22T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,506,355.274706,-6.3442,53.0205,16796,2020-04-22T00:00:00.000Z
